index,path_length,expanded_nodes_num
535,579.7127701597096,1286
536,443.58787847868126,1301
537,543.227488785471,1052
538,466.55844122715854,1523
539,354.01933598375695,985
540,391.3036072312191,1217
541,340.01933598375683,963
542,764.3351365237967,1910
543,529.1269837220826,1435
544,479.2447327281737,1702
545,536.0853531617399,1809
546,343.7766952966377,1057
547,536.1269837220827,1471
548,592.1980515339483,1307
549,469.499566724113,1046
550,710.4650788387078,1935
551,476.9015869776661,1670
552,491.42849891224745,1997
553,439.14422766478526,1316
554,396.20310216783076,780
555,298.6639969244293,924
556,432.7005768508895,869
557,417.17366491630804,1176
558,577.8254685319179,1158
559,505.45793616377034,1116
560,482.80108191427786,1607
561,443.4163056034274,1525
562,490.0020920410542,1631
563,459.1442276647853,1804
564,440.38686835190464,1291
565,447.51681066681573,1853
566,708.1219330882002,1939
567,676.0092347159919,1580
568,268.2497833620562,831
569,618.1808075912455,1254
570,564.2691193458138,1412
571,567.3107499061566,1813
572,676.5239533417532,1857
573,392.3036072312192,1444
574,440.58787847868115,1367
575,716.2935059634539,1675
576,685.3940110268422,1700
577,476.97265478953165,1631
578,738.0924958366775,1380
579,729.1219330882002,1823
580,608.1808075912455,1173
581,391.9310242291888,1310
582,597.4823227814104,1753
583,795.1046891454976,2032
584,426.9310242291887,1103
585,620.967604155649,1524
586,579.3401871576793,1559
587,472.94321753800875,1474
588,536.2569260369938,1494
589,367.06096654409976,913
590,448.10259710444274,893
591,357.36248173426463,1027
592,396.90158697766606,1151
593,805.891485709901,1768
594,404.10259710444245,1466
595,435.44574285495014,1009
596,602.2691193458138,1757
597,625.825468531918,2028
598,795.5067093990506,1654
599,585.6538956566642,1599
600,386.3746750430845,1034
601,677.0386719675146,1660
602,402.5168106668157,1262
603,276.8772003600258,602
604,379.23253941935366,871
605,362.23253941935343,901
606,345.91883092036863,1072
607,401.71782079359224,946
608,492.5706345359785,919
609,501.8132752230979,1292
610,416.0731598529198,1171
611,416.5584412271584,1417
612,505.18585822512824,1608
613,630.825468531918,2011
614,429.6883835420695,1130
615,514.4701294725903,1490
616,356.09040379562254,888
617,546.2985565973365,1414
618,607.9970414071718,1565
619,463.5878784786814,1601
620,410.13203435596535,1151
621,381.6761902332495,1162
622,469.8305191658005,757
623,840.033621333632,2029
624,337.5340546095182,844
625,416.1320343559654,1389
626,624.2102448427684,1941
627,730.5361466505733,1872
628,494.9726547895316,1538
629,482.60007178750124,1520
630,507.5706345359785,1578
631,605.2691193458138,1936
632,729.3940110268421,1939
633,487.7005768508895,1563
634,670.1513703397229,1678
635,361.98989873223417,1037
636,386.1320343559653,894
637,432.44574285495014,1473
638,466.28636328851644,1289
639,468.21529547665097,1746
640,672.0092347159919,1592
641,647.7665940288725,1863
642,476.6000717875011,1561
643,486.5290039756359,1334
